invoice_no,invoice_date,customer_key,country_id,is_cancelled
C550168,2011-04-14 16:41:00,2316,37,True
C550170,2011-04-14 16:43:00,112,37,True
C550171,2011-04-14 16:53:00,950,15,True
C550172,2011-04-14 16:54:00,2248,37,True
C550174,2011-04-14 17:07:00,1666,37,True
C550176,2011-04-14 17:13:00,2278,37,True
C550177,2011-04-14 17:17:00,854,37,True
C550181,2011-04-14 17:43:00,268,37,True
C550195,2011-04-15 09:55:00,464,37,True
C550300,2011-04-17 10:10:00,258,37,True
C550306,2011-04-17 10:38:00,220,37,True
C550349,2011-04-18 09:39:00,484,37,True
C550353,2011-04-18 10:29:00,71,37,True
C550355,2011-04-18 10:29:00,2379,15,True
C550356,2011-04-18 10:34:00,785,37,True
C550358,2011-04-18 10:37:00,501,37,True
C550363,2011-04-18 11:20:00,262,37,True
C550365,2011-04-18 11:31:00,633,14,True
C550423,2011-04-18 12:06:00,2254,37,True
C550442,2011-04-18 12:28:00,375,37,True
C550451,2011-04-18 12:55:00,919,37,True
C550454,2011-04-18 13:00:00,811,37,True
C550455,2011-04-18 13:02:00,1302,37,True
C550456,2011-04-18 13:08:00,1082,37,True
C550463,2011-04-18 13:28:00,1549,37,True
C550466,2011-04-18 13:34:00,476,37,True
C550472,2011-04-18 13:52:00,2410,37,True
C550475,2011-04-18 13:59:00,190,37,True
C550482,2011-04-18 14:12:00,919,37,True
C550484,2011-04-18 14:14:00,2367,37,True
C550485,2011-04-18 14:15:00,822,37,True
C550486,2011-04-18 14:16:00,1036,37,True
C550489,2011-04-18 14:30:00,262,37,True
C550494,2011-04-18 14:54:00,9,37,True
C550511,2011-04-18 16:25:00,190,37,True
C550529,2011-04-19 10:49:00,453,37,True
C550530,2011-04-19 10:52:00,980,37,True
C550533,2011-04-19 11:03:00,1430,37,True
C550534,2011-04-19 11:08:00,2326,37,True
C550536,2011-04-19 11:20:00,2285,37,True
C550537,2011-04-19 11:25:00,1675,37,True
C550538,2011-04-19 11:26:00,2358,37,True
C550540,2011-04-19 11:31:00,2316,37,True
C550609,2011-04-19 12:21:00,1357,37,True
C550611,2011-04-19 12:23:00,2208,15,True
C550614,2011-04-19 12:40:00,2420,37,True
C550642,2011-04-19 16:09:00,2391,37,True
C550646,2011-04-19 16:32:00,658,37,True
C550647,2011-04-19 16:33:00,2353,37,True
C550648,2011-04-19 16:36:00,2353,37,True
C550650,2011-04-19 16:39:00,1049,37,True
C550664,2011-04-20 09:31:00,665,37,True
C550668,2011-04-20 09:49:00,2380,34,True
C550672,2011-04-20 10:10:00,2380,34,True
C550709,2011-04-20 10:53:00,1310,37,True
C550751,2011-04-20 11:48:00,259,37,True
C550752,2011-04-20 11:49:00,261,37,True
C550770,2011-04-20 12:59:00,1803,37,True
C550771,2011-04-20 13:11:00,1803,37,True
C550780,2011-04-20 13:39:00,292,37,True
C550787,2011-04-20 14:08:00,405,37,True
C550807,2011-04-20 15:56:00,1548,37,True
C550808,2011-04-20 15:57:00,2387,37,True
C550809,2011-04-20 15:58:00,349,37,True
C550810,2011-04-20 15:58:00,2381,37,True
C550812,2011-04-20 16:28:00,2307,37,True
C550814,2011-04-20 16:41:00,2442,37,True
C550825,2011-04-21 10:00:00,2148,37,True
C550932,2011-04-21 15:12:00,33,37,True
C550933,2011-04-21 15:13:00,33,37,True
C550935,2011-04-21 15:15:00,33,37,True
C550959,2011-04-21 16:38:00,2418,37,True
C550961,2011-04-21 16:40:00,1184,37,True
C550962,2011-04-21 16:42:00,2360,37,True
C550966,2011-04-21 16:57:00,1717,37,True
C550969,2011-04-21 17:00:00,2427,37,True
C551015,2011-04-26 11:06:00,670,21,True
C551017,2011-04-26 11:16:00,481,37,True
C551018,2011-04-26 11:19:00,900,15,True
C551061,2011-04-26 12:13:00,1852,37,True
C551139,2011-04-26 13:10:00,2453,37,True
C551140,2011-04-26 13:11:00,1476,37,True
C551167,2011-04-26 16:02:00,1602,37,True
C551175,2011-04-26 17:17:00,1136,37,True
C551178,2011-04-26 17:26:00,625,37,True
C551179,2011-04-26 17:29:00,317,37,True
C551180,2011-04-26 17:32:00,1865,37,True
C551190,2011-04-27 10:22:00,1505,37,True
C551195,2011-04-27 11:25:00,501,37,True
C551196,2011-04-27 11:26:00,93,37,True
C551265,2011-04-27 12:06:00,10,37,True
C551285,2011-04-27 14:07:00,516,37,True
C551316,2011-04-27 15:12:00,1820,37,True
C551329,2011-04-27 16:13:00,2435,37,True
C551330,2011-04-27 16:17:00,2440,37,True
C551331,2011-04-27 16:19:00,2179,37,True
C551333,2011-04-27 16:28:00,410,14,True
C551335,2011-04-27 16:44:00,2370,37,True
C551336,2011-04-27 16:53:00,1116,37,True
C551348,2011-04-28 09:49:00,984,1,True
C551386,2011-04-28 11:38:00,317,37,True
C551388,2011-04-28 11:41:00,2150,37,True
C551463,2011-04-28 16:13:00,854,37,True
C551464,2011-04-28 16:15:00,1597,37,True
C551465,2011-04-28 16:17:00,2469,37,True
C551466,2011-04-28 16:18:00,349,37,True
C551508,2011-04-28 18:16:00,577,37,True
C551509,2011-04-28 18:27:00,1000,37,True
C551510,2011-04-28 19:43:00,617,37,True
C551511,2011-04-28 19:49:00,2315,37,True
C551512,2011-04-28 19:51:00,476,37,True
C551513,2011-04-28 19:52:00,1706,37,True
C551521,2011-05-01 11:58:00,1137,37,True
C551522,2011-05-01 11:59:00,270,37,True
C551526,2011-05-01 12:38:00,1137,37,True
C551540,2011-05-03 08:47:00,861,37,True
C551541,2011-05-03 08:49:00,2399,37,True
C551551,2011-05-03 10:08:00,71,37,True
C551557,2011-05-03 10:37:00,501,37,True
C551585,2011-05-03 11:23:00,960,33,True
C551587,2011-05-03 11:27:00,2449,34,True
C551588,2011-05-03 11:28:00,341,15,True
C551602,2011-05-03 11:34:00,794,37,True
C551646,2011-05-03 11:58:00,2158,37,True
C551648,2011-05-03 12:02:00,270,37,True
C551659,2011-05-03 12:14:00,678,37,True
C551670,2011-05-03 12:38:00,342,37,True
C551674,2011-05-03 12:40:00,387,37,True
C551683,2011-05-03 12:47:00,700,37,True
C551684,2011-05-03 12:49:00,89,37,True
C551685,2011-05-03 12:51:00,14,37,True
C551699,2011-05-03 14:12:00,14,37,True
C551712,2011-05-03 15:04:00,459,37,True
C551732,2011-05-04 10:10:00,1593,37,True
C551737,2011-05-04 10:52:00,95,37,True
C551778,2011-05-04 11:23:00,2474,37,True
C551841,2011-05-04 13:40:00,9,37,True
C551861,2011-05-04 15:44:00,2477,37,True
C551863,2011-05-04 16:12:00,772,37,True
C551864,2011-05-04 16:18:00,960,33,True
C551865,2011-05-04 16:23:00,1223,37,True
C551867,2011-05-04 16:27:00,2493,37,True
C551892,2011-05-05 09:58:00,629,37,True
C551947,2011-05-05 11:20:00,2362,37,True
C551948,2011-05-05 11:21:00,17,37,True
C551949,2011-05-05 11:22:00,2502,37,True
C551999,2011-05-05 15:53:00,69,11,True
C552012,2011-05-05 17:29:00,1337,37,True
C552014,2011-05-05 17:35:00,260,37,True
C552015,2011-05-05 17:37:00,371,37,True
C552016,2011-05-05 17:38:00,1155,37,True
C552019,2011-05-05 17:46:00,1740,37,True
C552020,2011-05-05 17:47:00,1903,37,True
C552021,2011-05-05 17:57:00,1940,37,True
C552022,2011-05-05 17:58:00,2477,37,True
C552024,2011-05-05 18:01:00,742,37,True
C552027,2011-05-05 18:09:00,832,37,True
C552029,2011-05-05 18:11:00,1786,37,True
C552030,2011-05-05 18:12:00,1078,37,True
C552031,2011-05-05 18:14:00,261,37,True
C552043,2011-05-06 09:07:00,718,15,True
C552047,2011-05-06 09:55:00,464,37,True
C552049,2011-05-06 10:00:00,18,37,True
C552173,2011-05-06 13:06:00,1365,37,True
C552190,2011-05-06 14:11:00,50,37,True
C552203,2011-05-06 14:56:00,33,37,True
C552212,2011-05-06 15:08:00,1586,37,True
C552213,2011-05-06 15:10:00,1948,37,True
C552237,2011-05-06 16:44:00,1751,37,True
C552241,2011-05-06 17:38:00,1525,37,True
C552258,2011-05-08 11:09:00,665,37,True
C552300,2011-05-08 14:45:00,95,37,True
C552301,2011-05-08 14:50:00,1627,37,True
C552317,2011-05-08 16:12:00,2572,14,True
C552334,2011-05-09 11:24:00,1338,37,True
C552335,2011-05-09 11:25:00,554,14,True
C552339,2011-05-09 12:04:00,373,37,True
C552343,2011-05-09 12:09:00,2161,37,True
C552406,2011-05-09 12:39:00,461,15,True
C552423,2011-05-09 12:44:00,10,37,True
C552455,2011-05-09 14:38:00,33,37,True
C552458,2011-05-09 14:41:00,33,37,True
C552459,2011-05-09 14:44:00,33,37,True
C552462,2011-05-09 14:47:00,1858,37,True
C552535,2011-05-10 09:59:00,275,37,True
C552546,2011-05-10 10:33:00,22,37,True
C552552,2011-05-10 10:51:00,479,37,True
C552553,2011-05-10 10:51:00,2163,37,True
C552556,2011-05-10 11:21:00,1213,37,True
C552564,2011-05-10 11:55:00,39,37,True
C552568,2011-05-10 12:04:00,1942,37,True
C552569,2011-05-10 12:06:00,1942,37,True
C552570,2011-05-10 12:07:00,1763,37,True
C552585,2011-05-10 12:35:00,71,37,True
C552650,2011-05-10 14:03:00,2003,37,True
C552698,2011-05-10 15:50:00,24,37,True
C552700,2011-05-10 15:56:00,1100,37,True
C552701,2011-05-10 15:58:00,1001,37,True
C552704,2011-05-10 16:05:00,1302,37,True
C552705,2011-05-10 16:06:00,851,37,True
C552706,2011-05-10 16:15:00,1815,37,True
C552707,2011-05-10 16:16:00,1155,37,True
C552709,2011-05-10 16:27:00,2511,37,True
C552718,2011-05-11 09:43:00,957,37,True
C552719,2011-05-11 09:47:00,1302,37,True
C552720,2011-05-11 09:49:00,2258,37,True
C552722,2011-05-11 10:17:00,316,15,True
C552744,2011-05-11 11:15:00,1961,37,True
C552765,2011-05-11 11:40:00,1097,37,True
C552805,2011-05-11 12:34:00,2502,37,True
C552841,2011-05-11 14:28:00,142,37,True
C552849,2011-05-11 14:52:00,1875,37,True
C552856,2011-05-11 15:17:00,2591,37,True
C552858,2011-05-11 15:46:00,143,37,True
C552863,2011-05-11 16:52:00,1607,37,True
C552876,2011-05-12 09:48:00,2612,37,True
C552889,2011-05-12 10:29:00,95,37,True
C552919,2011-05-12 11:23:00,2505,37,True
C552936,2011-05-12 11:29:00,501,37,True
C552944,2011-05-12 11:40:00,1053,37,True
C552995,2011-05-12 15:19:00,2609,37,True
C553019,2011-05-12 19:04:00,2632,28,True
C553020,2011-05-12 19:09:00,77,37,True
C553023,2011-05-12 19:27:00,2383,37,True
C553024,2011-05-12 19:28:00,611,37,True
C553025,2011-05-12 19:33:00,1726,37,True
C553026,2011-05-12 19:35:00,2139,37,True
C553027,2011-05-12 19:38:00,2551,37,True
C553028,2011-05-12 19:39:00,385,37,True
C553029,2011-05-12 19:41:00,793,37,True
C553030,2011-05-12 19:42:00,2561,37,True
C553031,2011-05-12 19:43:00,1870,37,True
C553032,2011-05-12 19:44:00,2583,37,True
C553033,2011-05-12 19:50:00,1170,37,True
C553150,2011-05-13 14:22:00,71,37,True
C553222,2011-05-16 10:10:00,2122,37,True
C553230,2011-05-16 11:09:00,793,37,True
C553354,2011-05-16 13:54:00,33,37,True
C553355,2011-05-16 13:58:00,33,37,True
C553370,2011-05-16 14:30:00,33,37,True
C553372,2011-05-16 14:37:00,33,37,True
C553373,2011-05-16 14:48:00,33,37,True
C553376,2011-05-16 14:56:00,33,37,True
C553378,2011-05-16 15:02:00,33,37,True
C553397,2011-05-16 16:58:00,71,37,True
C553407,2011-05-17 08:58:00,2484,37,True
C553409,2011-05-17 09:23:00,1248,37,True
C553414,2011-05-17 09:57:00,233,15,True
C553424,2011-05-17 10:31:00,1053,37,True
C553478,2011-05-17 11:47:00,327,37,True
C553479,2011-05-17 11:50:00,1302,37,True
C553482,2011-05-17 12:07:00,10,37,True
C553483,2011-05-17 12:10:00,2530,37,True
C553486,2011-05-17 12:29:00,2541,37,True
C553502,2011-05-17 13:03:00,327,37,True
C553508,2011-05-17 13:44:00,2630,37,True
C553510,2011-05-17 13:46:00,2638,37,True
C553511,2011-05-17 13:49:00,33,37,True
C553512,2011-05-17 13:50:00,516,37,True
C553513,2011-05-17 13:58:00,33,37,True
C553514,2011-05-17 13:58:00,610,37,True
C553516,2011-05-17 14:07:00,69,11,True
C553517,2011-05-17 14:09:00,1083,37,True
C553518,2011-05-17 14:14:00,2648,37,True
C553519,2011-05-17 14:16:00,1805,37,True
C553528,2011-05-17 14:58:00,33,37,True
C553529,2011-05-17 15:01:00,282,37,True
C553530,2011-05-17 15:08:00,87,37,True
C553531,2011-05-17 15:09:00,33,37,True
C553532,2011-05-17 15:13:00,69,11,True
C553533,2011-05-17 15:13:00,1556,37,True
C553534,2011-05-17 15:15:00,41,37,True
C553536,2011-05-17 15:24:00,494,37,True
C553557,2011-05-17 17:03:00,816,37,True
C553558,2011-05-17 17:11:00,1889,37,True
C553560,2011-05-17 17:14:00,2344,7,True
C553561,2011-05-17 17:24:00,616,37,True
C553562,2011-05-17 17:26:00,854,37,True
C553563,2011-05-17 17:39:00,2638,37,True
C553564,2011-05-17 17:43:00,160,37,True
C553568,2011-05-18 09:20:00,1983,37,True
C553569,2011-05-18 09:23:00,2617,37,True
C553656,2011-05-18 11:21:00,967,37,True
C553665,2011-05-18 12:16:00,10,37,True
C553667,2011-05-18 12:21:00,1040,37,True
C553669,2011-05-18 12:24:00,2515,37,True
C553687,2011-05-18 14:01:00,9,37,True
C553748,2011-05-19 09:57:00,991,37,True
C553763,2011-05-19 10:39:00,452,37,True
C553780,2011-05-19 10:53:00,2658,37,True
C553801,2011-05-19 11:05:00,566,37,True
C553840,2011-05-19 12:15:00,115,15,True
C553841,2011-05-19 12:19:00,14,37,True
C553851,2011-05-19 13:04:00,608,37,True
C553854,2011-05-19 13:13:00,33,37,True
C553862,2011-05-19 14:05:00,33,37,True
C553865,2011-05-19 14:10:00,33,37,True
C553866,2011-05-19 14:14:00,1757,37,True
C553875,2011-05-19 14:44:00,547,37,True
C553877,2011-05-19 14:47:00,419,37,True
C553880,2011-05-19 15:23:00,2523,37,True
C553903,2011-05-19 18:08:00,589,37,True
C553904,2011-05-19 18:10:00,256,37,True
C553905,2011-05-19 18:11:00,1786,37,True
C553906,2011-05-19 18:13:00,1097,37,True
C553910,2011-05-19 19:02:00,186,37,True
C553914,2011-05-19 19:50:00,267,37,True
C553924,2011-05-20 09:34:00,718,15,True
C553998,2011-05-20 11:50:00,1216,37,True
C553999,2011-05-20 11:52:00,21,37,True
C554001,2011-05-20 11:54:00,2666,37,True
C554002,2011-05-20 12:09:00,2399,37,True
C554004,2011-05-20 12:21:00,1897,37,True
C554005,2011-05-20 12:23:00,851,37,True
C554006,2011-05-20 12:25:00,117,37,True
C554010,2011-05-20 12:44:00,1505,37,True
C554011,2011-05-20 12:55:00,1595,37,True
C554012,2011-05-20 12:56:00,1940,37,True
C554025,2011-05-20 13:34:00,711,37,True
C554029,2011-05-20 13:54:00,410,14,True
C554100,2011-05-22 13:27:00,311,37,True
C554127,2011-05-23 09:24:00,235,37,True
C554136,2011-05-23 10:02:00,1327,37,True
C554140,2011-05-23 10:34:00,878,37,True
C554150,2011-05-23 11:07:00,207,37,True
C554152,2011-05-23 11:21:00,1588,37,True
C554153,2011-05-23 11:21:00,262,37,True
C554154,2011-05-23 11:24:00,2632,28,True
C554197,2011-05-23 12:14:00,207,37,True
C554203,2011-05-23 12:14:00,207,37,True
C554210,2011-05-23 12:16:00,207,37,True
C554266,2011-05-23 12:48:00,353,15,True
C554273,2011-05-23 13:09:00,1170,37,True
C554300,2011-05-23 14:33:00,503,37,True
C554302,2011-05-23 14:50:00,2632,28,True
C554303,2011-05-23 14:52:00,2632,28,True
C554308,2011-05-23 15:00:00,2632,28,True
C554330,2011-05-23 17:08:00,2596,37,True
C554331,2011-05-23 17:13:00,1342,37,True
C554332,2011-05-23 17:14:00,2668,37,True
C554333,2011-05-23 17:15:00,1191,37,True
C554334,2011-05-23 17:16:00,261,37,True
C554335,2011-05-23 17:18:00,2251,37,True
C554336,2011-05-23 17:20:00,353,15,True
C554338,2011-05-23 17:29:00,2650,37,True
C554339,2011-05-23 17:39:00,2515,37,True
C554340,2011-05-23 17:40:00,112,37,True
C554341,2011-05-23 17:41:00,2678,37,True
C554342,2011-05-23 17:42:00,1209,37,True
C554343,2011-05-23 17:43:00,2687,37,True
C554344,2011-05-23 17:44:00,476,37,True
C554345,2011-05-23 17:47:00,22,37,True
C554346,2011-05-23 17:48:00,873,37,True
C554361,2011-05-24 10:15:00,1053,37,True
C554373,2011-05-24 11:23:00,1493,37,True
C554374,2011-05-24 11:27:00,2515,37,True
C554477,2011-05-24 12:44:00,435,37,True
C554486,2011-05-24 13:25:00,1282,37,True
C554493,2011-05-24 13:59:00,2666,37,True
C554516,2011-05-24 16:50:00,10,37,True
C554517,2011-05-24 16:55:00,2726,37,True
C554518,2011-05-24 16:58:00,1706,37,True
C554519,2011-05-24 16:59:00,2322,37,True
C554521,2011-05-24 17:11:00,1869,37,True
C554522,2011-05-24 17:12:00,863,37,True
C554523,2011-05-24 17:17:00,2734,37,True
C554525,2011-05-24 17:19:00,201,37,True
C554527,2011-05-24 17:25:00,2331,37,True
C554528,2011-05-24 17:26:00,504,37,True
C554529,2011-05-24 17:27:00,1959,37,True
C554530,2011-05-24 17:28:00,616,37,True
C554531,2011-05-24 17:30:00,2336,4,True
C554532,2011-05-24 17:32:00,1466,37,True
C554533,2011-05-24 17:33:00,665,37,True
C554535,2011-05-24 17:36:00,1505,37,True
C554536,2011-05-24 17:38:00,832,37,True
C554537,2011-05-24 17:45:00,1735,37,True
C554539,2011-05-24 17:47:00,69,11,True
C554540,2011-05-24 17:49:00,1940,37,True
C554541,2011-05-24 17:50:00,458,37,True
C554544,2011-05-25 09:34:00,33,37,True
C554558,2011-05-25 10:24:00,1985,37,True
C554685,2011-05-25 16:30:00,331,37,True
C554686,2011-05-25 16:43:00,2603,37,True
C554687,2011-05-25 16:49:00,2419,37,True
C554688,2011-05-25 16:50:00,1314,7,True
C554689,2011-05-25 16:51:00,2391,37,True
C554690,2011-05-25 16:56:00,1941,37,True
C554691,2011-05-25 16:57:00,77,37,True
C554692,2011-05-25 16:57:00,1253,37,True
C554693,2011-05-25 16:59:00,1169,37,True
C554715,2011-05-26 11:02:00,2690,37,True
C554716,2011-05-26 11:03:00,33,37,True
C554717,2011-05-26 11:04:00,261,37,True
C554781,2011-05-26 11:44:00,2050,37,True
C554790,2011-05-26 12:10:00,69,11,True
C554793,2011-05-26 12:41:00,1942,37,True
C554846,2011-05-26 19:55:00,538,37,True
C554847,2011-05-26 19:56:00,2188,37,True
C554848,2011-05-26 19:56:00,1229,37,True
C554849,2011-05-26 19:58:00,655,37,True
C554851,2011-05-27 09:17:00,2688,37,True
C554856,2011-05-27 09:55:00,2694,37,True
C554862,2011-05-27 10:34:00,78,37,True
C554863,2011-05-27 10:35:00,547,37,True
C554864,2011-05-27 10:36:00,1555,37,True
C554867,2011-05-27 10:48:00,460,37,True
C554870,2011-05-27 10:57:00,362,37,True
C554871,2011-05-27 10:58:00,215,37,True
C554872,2011-05-27 10:59:00,2715,37,True
C554873,2011-05-27 11:00:00,2166,37,True
C554874,2011-05-27 11:02:00,811,37,True
C554905,2011-05-27 11:17:00,2504,37,True
C554925,2011-05-27 12:57:00,2061,37,True
C554926,2011-05-27 12:59:00,317,37,True
C554931,2011-05-27 13:21:00,71,37,True
C554973,2011-05-27 16:48:00,1152,37,True
C554983,2011-05-29 12:18:00,2056,37,True
C555006,2011-05-31 09:51:00,39,37,True
C555013,2011-05-31 10:44:00,1070,15,True
C555014,2011-05-31 10:45:00,501,37,True
C555046,2011-05-31 11:29:00,16,1,True
C555054,2011-05-31 11:32:00,1835,37,True
C555074,2011-05-31 11:44:00,2283,37,True
C555100,2011-05-31 13:45:00,2751,14,True
C555105,2011-05-31 14:09:00,71,37,True
C555163,2011-06-01 10:18:00,2779,15,True
C555196,2011-06-01 11:40:00,95,37,True
C555197,2011-06-01 11:45:00,764,37,True
C555239,2011-06-01 13:00:00,345,37,True
C555244,2011-06-01 14:11:00,236,27,True
C555246,2011-06-01 14:33:00,2122,37,True
C555248,2011-06-01 14:49:00,377,37,True
C555252,2011-06-01 15:13:00,2747,37,True
C555253,2011-06-01 15:14:00,817,37,True
C555254,2011-06-01 15:17:00,1758,37,True
C555255,2011-06-01 15:19:00,921,37,True
C555256,2011-06-01 15:21:00,123,37,True
C555258,2011-06-01 15:29:00,89,37,True
C555261,2011-06-01 15:37:00,658,37,True
C555262,2011-06-01 15:39:00,2188,37,True
C555265,2011-06-01 16:06:00,466,37,True
C555267,2011-06-01 16:15:00,1096,37,True
C555268,2011-06-01 16:17:00,1588,37,True
C555269,2011-06-01 16:21:00,2037,37,True
C555271,2011-06-01 16:26:00,2759,37,True
C555272,2011-06-01 16:29:00,1315,37,True
C555273,2011-06-01 16:33:00,341,15,True
C555274,2011-06-01 16:34:00,69,11,True
C555288,2011-06-02 09:57:00,16,1,True
C555328,2011-06-02 11:07:00,1824,37,True
C555329,2011-06-02 11:08:00,1786,37,True
C555337,2011-06-02 11:13:00,2340,37,True
C555338,2011-06-02 11:22:00,2387,37,True
C555339,2011-06-02 11:32:00,317,37,True
C555341,2011-06-02 11:42:00,878,37,True
C555342,2011-06-02 11:42:00,2539,37,True
C555345,2011-06-02 11:51:00,459,37,True
C555346,2011-06-02 11:54:00,2717,15,True
C555354,2011-06-02 13:26:00,1618,37,True
C555355,2011-06-02 13:27:00,969,37,True
C555357,2011-06-02 13:38:00,317,37,True
C555358,2011-06-02 13:43:00,556,37,True
C555360,2011-06-02 14:06:00,1289,37,True
C555361,2011-06-02 14:12:00,2698,37,True
C555362,2011-06-02 14:15:00,1599,37,True
C555364,2011-06-02 14:17:00,1835,37,True
C555365,2011-06-02 14:24:00,2689,37,True
C555366,2011-06-02 14:25:00,2625,15,True
C555384,2011-06-02 15:20:00,854,37,True
C555386,2011-06-02 15:23:00,385,37,True
C555398,2011-06-02 17:30:00,721,37,True
C555404,2011-06-02 18:28:00,709,37,True
C555409,2011-06-03 09:18:00,556,37,True
C555411,2011-06-03 09:46:00,268,37,True
C555421,2011-06-03 10:36:00,236,27,True
C555475,2011-06-03 12:11:00,2752,37,True
C555487,2011-06-03 13:21:00,2784,37,True
C555529,2011-06-05 11:45:00,665,37,True
C555532,2011-06-05 12:01:00,1647,37,True
C555563,2011-06-05 14:48:00,71,37,True
C555595,2011-06-06 10:14:00,1811,37,True
C555596,2011-06-06 10:17:00,1223,37,True
C555597,2011-06-06 10:19:00,1516,37,True
C555598,2011-06-06 10:57:00,2701,37,True
C555599,2011-06-06 10:59:00,2653,37,True
C555600,2011-06-06 11:17:00,1702,15,True
C555605,2011-06-06 11:38:00,1063,37,True
C555629,2011-06-06 12:04:00,641,37,True
C555636,2011-06-06 12:33:00,2815,37,True
C555639,2011-06-06 12:58:00,785,37,True
C555643,2011-06-06 13:22:00,573,37,True
C555652,2011-06-06 14:11:00,339,37,True
C555723,2011-06-06 16:21:00,2313,37,True
C555727,2011-06-06 16:24:00,2313,37,True
C555729,2011-06-06 16:50:00,1337,37,True
C555730,2011-06-06 16:51:00,188,37,True
C555837,2011-06-07 12:37:00,2177,37,True
C555860,2011-06-07 14:24:00,2739,37,True
C555864,2011-06-07 14:29:00,1078,37,True
C555873,2011-06-07 15:12:00,425,37,True
C555874,2011-06-07 15:14:00,1479,37,True
C555877,2011-06-07 15:28:00,28,37,True
C555879,2011-06-07 15:31:00,1169,37,True
C555880,2011-06-07 15:32:00,1789,37,True
C555881,2011-06-07 15:37:00,2779,15,True
C555882,2011-06-07 15:40:00,188,37,True
C555883,2011-06-07 15:42:00,1089,37,True
C555885,2011-06-07 15:50:00,1467,37,True
C555889,2011-06-07 16:01:00,1812,37,True
C555892,2011-06-07 16:03:00,1740,37,True
C555908,2011-06-07 16:08:00,1125,37,True
C555935,2011-06-08 09:14:00,277,14,True
C556011,2011-06-08 11:45:00,1486,37,True
C556037,2011-06-08 12:37:00,10,37,True
C556057,2011-06-08 13:50:00,964,37,True
C556096,2011-06-08 15:29:00,466,37,True
C556101,2011-06-08 16:06:00,1789,37,True
C556117,2011-06-09 09:44:00,2814,25,True
C556265,2011-06-09 19:24:00,866,37,True
C556268,2011-06-09 19:34:00,822,37,True
C556269,2011-06-09 19:36:00,2654,37,True
C556270,2011-06-09 19:37:00,2030,37,True
C556272,2011-06-09 19:43:00,724,37,True
C556273,2011-06-09 19:44:00,854,37,True
C556274,2011-06-09 19:46:00,179,37,True
C556275,2011-06-09 19:48:00,525,37,True
C556276,2011-06-09 19:48:00,84,37,True
C556277,2011-06-09 19:52:00,836,37,True
C556278,2011-06-09 19:53:00,2201,37,True
C556281,2011-06-09 20:32:00,1104,37,True
C556293,2011-06-10 09:30:00,339,37,True
C556294,2011-06-10 09:34:00,2466,12,True
C556295,2011-06-10 09:37:00,2122,37,True
C556297,2011-06-10 09:55:00,2837,37,True
C556324,2011-06-10 11:15:00,2738,37,True
C556327,2011-06-10 11:22:00,178,37,True
C556414,2011-06-10 12:14:00,2035,37,True
C556436,2011-06-10 14:28:00,2840,37,True
C556445,2011-06-10 15:31:00,2866,37,True
C556448,2011-06-10 15:39:00,2866,37,True
C556453,2011-06-10 16:33:00,727,37,True
C556457,2011-06-10 16:50:00,576,37,True
C556458,2011-06-10 17:21:00,2406,37,True
C556493,2011-06-12 14:56:00,150,37,True
C556511,2011-06-13 10:42:00,479,37,True
C556518,2011-06-13 10:53:00,2876,37,True
C556522,2011-06-13 11:21:00,1450,37,True
C556530,2011-06-13 11:42:00,267,37,True
C556532,2011-06-13 11:53:00,2699,37,True
C556535,2011-06-13 12:23:00,2849,37,True
C556633,2011-06-13 15:10:00,626,37,True
C556634,2011-06-13 15:22:00,432,37,True
C556635,2011-06-13 15:25:00,2449,34,True
C556637,2011-06-13 15:32:00,1593,37,True
C556638,2011-06-13 15:35:00,1688,37,True
C556639,2011-06-13 15:37:00,2699,37,True
C556640,2011-06-13 15:44:00,647,37,True
C556643,2011-06-13 15:48:00,71,37,True
C556644,2011-06-13 16:06:00,2440,37,True
C556645,2011-06-13 16:08:00,2256,37,True
C556646,2011-06-13 16:10:00,2624,37,True
C556647,2011-06-13 16:14:00,1607,37,True
C556648,2011-06-13 16:15:00,2707,37,True
C556649,2011-06-13 16:15:00,2841,37,True
C556656,2011-06-13 16:21:00,647,37,True
C556668,2011-06-13 16:26:00,142,37,True
C556669,2011-06-13 16:28:00,1289,37,True
C556673,2011-06-13 17:08:00,1319,37,True
C556675,2011-06-13 17:13:00,234,37,True
C556676,2011-06-13 17:18:00,958,37,True
C556677,2011-06-13 17:19:00,1789,37,True
C556678,2011-06-13 17:21:00,2690,37,True
C556729,2011-06-14 11:37:00,419,37,True
C556735,2011-06-14 12:01:00,10,37,True
C556787,2011-06-14 13:26:00,1384,37,True
C556793,2011-06-14 13:54:00,2083,2,True
C556796,2011-06-14 14:40:00,234,37,True
C556807,2011-06-14 15:43:00,33,37,True
C556818,2011-06-15 10:01:00,1018,37,True
C556869,2011-06-15 11:46:00,475,37,True
C556870,2011-06-15 11:47:00,33,37,True
C556874,2011-06-15 11:49:00,33,37,True
C556875,2011-06-15 11:51:00,33,37,True
C556877,2011-06-15 12:00:00,425,37,True
C556880,2011-06-15 12:12:00,2753,37,True
C556888,2011-06-15 12:37:00,516,37,True
C556896,2011-06-15 12:51:00,2038,37,True
C556904,2011-06-15 12:56:00,10,37,True
C556911,2011-06-15 13:25:00,17,37,True
C556919,2011-06-15 13:46:00,17,37,True
C556920,2011-06-15 13:49:00,2,37,True
C556923,2011-06-15 14:03:00,1834,37,True
C556925,2011-06-15 14:23:00,234,37,True
