invoice_key,invoice_no,invoice_datetime,invoice_date,invoice_hour
12805,568312,2011-09-26 12:54:00,2011-09-26,12
12806,568313,2011-09-26 12:56:00,2011-09-26,12
12807,568314,2011-09-26 12:58:00,2011-09-26,12
12808,568315,2011-09-26 13:17:00,2011-09-26,13
12809,568316,2011-09-26 13:21:00,2011-09-26,13
12810,568317,2011-09-26 13:25:00,2011-09-26,13
12811,568318,2011-09-26 13:25:00,2011-09-26,13
12812,568319,2011-09-26 13:35:00,2011-09-26,13
12813,568320,2011-09-26 13:35:00,2011-09-26,13
12814,568321,2011-09-26 13:36:00,2011-09-26,13
12815,568322,2011-09-26 13:41:00,2011-09-26,13
12816,568323,2011-09-26 13:45:00,2011-09-26,13
12817,568324,2011-09-26 13:48:00,2011-09-26,13
12818,568325,2011-09-26 13:57:00,2011-09-26,13
12819,568326,2011-09-26 14:00:00,2011-09-26,14
12820,568327,2011-09-26 14:02:00,2011-09-26,14
12821,568328,2011-09-26 14:06:00,2011-09-26,14
12822,568329,2011-09-26 14:12:00,2011-09-26,14
12823,568330,2011-09-26 14:13:00,2011-09-26,14
12824,568331,2011-09-26 14:25:00,2011-09-26,14
12825,568332,2011-09-26 14:30:00,2011-09-26,14
12826,568333,2011-09-26 14:48:00,2011-09-26,14
12827,568340,2011-09-26 14:54:00,2011-09-26,14
12828,568342,2011-09-26 15:10:00,2011-09-26,15
12829,568343,2011-09-26 15:13:00,2011-09-26,15
12830,568344,2011-09-26 15:23:00,2011-09-26,15
12831,568346,2011-09-26 15:28:00,2011-09-26,15
12832,568350,2011-09-26 15:35:00,2011-09-26,15
12833,568364,2011-09-26 15:43:00,2011-09-26,15
12834,568366,2011-09-26 15:47:00,2011-09-26,15
12835,568367,2011-09-26 15:51:00,2011-09-26,15
12836,568368,2011-09-26 16:13:00,2011-09-26,16
12837,568369,2011-09-26 16:15:00,2011-09-26,16
12838,568374,2011-09-26 16:59:00,2011-09-26,16
12839,568375,2011-09-26 17:01:00,2011-09-26,17
12840,568376,2011-09-26 17:20:00,2011-09-26,17
12841,568378,2011-09-27 08:57:00,2011-09-27,8
12842,568379,2011-09-27 09:05:00,2011-09-27,9
12843,568380,2011-09-27 09:18:00,2011-09-27,9
12844,568381,2011-09-27 09:24:00,2011-09-27,9
12845,568382,2011-09-27 09:33:00,2011-09-27,9
12846,568383,2011-09-27 09:39:00,2011-09-27,9
12847,568387,2011-09-27 10:04:00,2011-09-27,10
12848,568389,2011-09-27 10:06:00,2011-09-27,10
12849,568390,2011-09-27 10:08:00,2011-09-27,10
12850,568391,2011-09-27 10:09:00,2011-09-27,10
12851,568392,2011-09-27 10:08:00,2011-09-27,10
12852,568393,2011-09-27 10:12:00,2011-09-27,10
12853,568394,2011-09-27 10:20:00,2011-09-27,10
12854,568396,2011-09-27 10:24:00,2011-09-27,10
12855,568397,2011-09-27 10:24:00,2011-09-27,10
12856,568398,2011-09-27 10:26:00,2011-09-27,10
12857,568399,2011-09-27 10:26:00,2011-09-27,10
12858,568400,2011-09-27 10:27:00,2011-09-27,10
12859,568402,2011-09-27 10:34:00,2011-09-27,10
12860,568409,2011-09-27 10:41:00,2011-09-27,10
12861,568413,2011-09-27 11:01:00,2011-09-27,11
12862,568414,2011-09-27 11:05:00,2011-09-27,11
12863,568415,2011-09-27 11:06:00,2011-09-27,11
12864,568417,2011-09-27 11:10:00,2011-09-27,11
12865,568423,2011-09-27 11:24:00,2011-09-27,11
12866,568428,2011-09-27 11:27:00,2011-09-27,11
12867,568458,2011-09-27 11:34:00,2011-09-27,11
12868,568460,2011-09-27 11:35:00,2011-09-27,11
12869,568469,2011-09-27 11:38:00,2011-09-27,11
12870,568471,2011-09-27 11:49:00,2011-09-27,11
12871,568472,2011-09-27 11:50:00,2011-09-27,11
12872,568480,2011-09-27 11:52:00,2011-09-27,11
12873,568485,2011-09-27 11:53:00,2011-09-27,11
12874,568491,2011-09-27 11:58:00,2011-09-27,11
12875,568492,2011-09-27 11:58:00,2011-09-27,11
12876,568493,2011-09-27 12:03:00,2011-09-27,12
12877,568494,2011-09-27 12:08:00,2011-09-27,12
12878,568495,2011-09-27 12:08:00,2011-09-27,12
12879,568505,2011-09-27 12:17:00,2011-09-27,12
12880,568509,2011-09-27 12:26:00,2011-09-27,12
12881,568510,2011-09-27 12:26:00,2011-09-27,12
12882,568511,2011-09-27 12:26:00,2011-09-27,12
12883,568512,2011-09-27 12:28:00,2011-09-27,12
12884,568513,2011-09-27 12:36:00,2011-09-27,12
12885,568515,2011-09-27 12:44:00,2011-09-27,12
12886,568517,2011-09-27 12:52:00,2011-09-27,12
12887,568518,2011-09-27 12:53:00,2011-09-27,12
12888,568519,2011-09-27 12:57:00,2011-09-27,12
12889,568526,2011-09-27 13:04:00,2011-09-27,13
12890,568527,2011-09-27 13:21:00,2011-09-27,13
12891,568528,2011-09-27 13:32:00,2011-09-27,13
12892,568529,2011-09-27 13:38:00,2011-09-27,13
12893,568530,2011-09-27 13:42:00,2011-09-27,13
12894,568531,2011-09-27 13:49:00,2011-09-27,13
12895,568533,2011-09-27 13:56:00,2011-09-27,13
12896,568535,2011-09-27 14:00:00,2011-09-27,14
12897,568536,2011-09-27 14:01:00,2011-09-27,14
12898,568537,2011-09-27 14:04:00,2011-09-27,14
12899,568538,2011-09-27 14:07:00,2011-09-27,14
12900,568539,2011-09-27 14:07:00,2011-09-27,14
12901,568540,2011-09-27 14:08:00,2011-09-27,14
12902,568541,2011-09-27 14:08:00,2011-09-27,14
12903,568542,2011-09-27 14:31:00,2011-09-27,14
12904,568547,2011-09-27 14:37:00,2011-09-27,14
12905,568549,2011-09-27 14:52:00,2011-09-27,14
12906,568550,2011-09-27 14:58:00,2011-09-27,14
12907,568551,2011-09-27 14:58:00,2011-09-27,14
12908,568552,2011-09-27 15:16:00,2011-09-27,15
12909,568553,2011-09-27 15:17:00,2011-09-27,15
12910,568554,2011-09-27 15:31:00,2011-09-27,15
12911,568555,2011-09-27 15:34:00,2011-09-27,15
12912,568556,2011-09-27 15:35:00,2011-09-27,15
12913,568558,2011-09-27 16:28:00,2011-09-27,16
12914,568564,2011-09-27 17:03:00,2011-09-27,17
12915,568566,2011-09-27 17:47:00,2011-09-27,17
12916,568568,2011-09-28 08:48:00,2011-09-28,8
12917,568569,2011-09-28 09:02:00,2011-09-28,9
12918,568574,2011-09-28 09:15:00,2011-09-28,9
12919,568576,2011-09-28 09:40:00,2011-09-28,9
12920,568577,2011-09-28 09:41:00,2011-09-28,9
12921,568578,2011-09-28 09:43:00,2011-09-28,9
12922,568583,2011-09-28 10:09:00,2011-09-28,10
12923,568585,2011-09-28 10:14:00,2011-09-28,10
12924,568586,2011-09-28 10:15:00,2011-09-28,10
12925,568588,2011-09-28 10:18:00,2011-09-28,10
12926,568589,2011-09-28 10:27:00,2011-09-28,10
12927,568590,2011-09-28 10:29:00,2011-09-28,10
12928,568591,2011-09-28 10:39:00,2011-09-28,10
12929,568592,2011-09-28 10:42:00,2011-09-28,10
12930,568593,2011-09-28 10:54:00,2011-09-28,10
12931,568594,2011-09-28 10:56:00,2011-09-28,10
12932,568595,2011-09-28 11:11:00,2011-09-28,11
12933,568614,2011-09-28 11:26:00,2011-09-28,11
12934,568645,2011-09-28 11:38:00,2011-09-28,11
12935,568647,2011-09-28 11:48:00,2011-09-28,11
12936,568648,2011-09-28 11:49:00,2011-09-28,11
12937,568650,2011-09-28 11:56:00,2011-09-28,11
12938,568651,2011-09-28 12:04:00,2011-09-28,12
12939,568652,2011-09-28 12:15:00,2011-09-28,12
12940,568653,2011-09-28 12:16:00,2011-09-28,12
12941,568654,2011-09-28 12:20:00,2011-09-28,12
12942,568655,2011-09-28 12:20:00,2011-09-28,12
12943,568656,2011-09-28 12:21:00,2011-09-28,12
12944,568657,2011-09-28 12:22:00,2011-09-28,12
12945,568658,2011-09-28 12:25:00,2011-09-28,12
12946,568659,2011-09-28 12:28:00,2011-09-28,12
12947,568660,2011-09-28 12:33:00,2011-09-28,12
12948,568661,2011-09-28 12:34:00,2011-09-28,12
12949,568662,2011-09-28 12:36:00,2011-09-28,12
12950,568663,2011-09-28 12:46:00,2011-09-28,12
12951,568665,2011-09-28 12:52:00,2011-09-28,12
12952,568666,2011-09-28 12:54:00,2011-09-28,12
12953,568667,2011-09-28 13:00:00,2011-09-28,13
12954,568668,2011-09-28 13:00:00,2011-09-28,13
12955,568669,2011-09-28 13:04:00,2011-09-28,13
12956,568670,2011-09-28 13:07:00,2011-09-28,13
12957,568671,2011-09-28 13:13:00,2011-09-28,13
12958,568672,2011-09-28 13:17:00,2011-09-28,13
12959,568673,2011-09-28 13:23:00,2011-09-28,13
12960,568674,2011-09-28 13:30:00,2011-09-28,13
12961,568675,2011-09-28 13:32:00,2011-09-28,13
12962,568676,2011-09-28 13:43:00,2011-09-28,13
12963,568680,2011-09-28 14:10:00,2011-09-28,14
12964,568685,2011-09-28 14:21:00,2011-09-28,14
12965,568686,2011-09-28 14:26:00,2011-09-28,14
12966,568687,2011-09-28 14:26:00,2011-09-28,14
12967,568688,2011-09-28 14:38:00,2011-09-28,14
12968,568690,2011-09-28 14:43:00,2011-09-28,14
12969,568692,2011-09-28 14:48:00,2011-09-28,14
12970,568695,2011-09-28 14:55:00,2011-09-28,14
12971,568696,2011-09-28 14:56:00,2011-09-28,14
12972,568697,2011-09-28 14:57:00,2011-09-28,14
12973,568698,2011-09-28 14:57:00,2011-09-28,14
12974,568699,2011-09-28 14:58:00,2011-09-28,14
12975,568700,2011-09-28 15:02:00,2011-09-28,15
12976,568701,2011-09-28 15:07:00,2011-09-28,15
12977,568702,2011-09-28 15:18:00,2011-09-28,15
12978,568703,2011-09-28 15:21:00,2011-09-28,15
12979,568704,2011-09-28 15:24:00,2011-09-28,15
12980,568705,2011-09-28 15:31:00,2011-09-28,15
12981,568706,2011-09-28 15:32:00,2011-09-28,15
12982,568707,2011-09-28 15:33:00,2011-09-28,15
12983,568708,2011-09-28 15:41:00,2011-09-28,15
12984,568709,2011-09-28 15:42:00,2011-09-28,15
12985,568710,2011-09-28 15:42:00,2011-09-28,15
12986,568711,2011-09-28 15:48:00,2011-09-28,15
12987,568712,2011-09-28 15:50:00,2011-09-28,15
12988,568713,2011-09-28 16:04:00,2011-09-28,16
12989,568715,2011-09-28 16:07:00,2011-09-28,16
12990,568717,2011-09-28 16:17:00,2011-09-28,16
12991,568718,2011-09-28 16:17:00,2011-09-28,16
12992,568726,2011-09-28 16:35:00,2011-09-28,16
12993,568727,2011-09-28 16:38:00,2011-09-28,16
12994,568728,2011-09-28 16:42:00,2011-09-28,16
12995,568729,2011-09-28 16:45:00,2011-09-28,16
12996,568780,2011-09-29 08:27:00,2011-09-29,8
12997,568781,2011-09-29 08:28:00,2011-09-29,8
12998,568782,2011-09-29 08:53:00,2011-09-29,8
12999,568783,2011-09-29 09:03:00,2011-09-29,9
13000,568784,2011-09-29 09:15:00,2011-09-29,9
13001,568785,2011-09-29 09:16:00,2011-09-29,9
13002,568786,2011-09-29 09:16:00,2011-09-29,9
13003,568787,2011-09-29 09:19:00,2011-09-29,9
13004,568788,2011-09-29 09:23:00,2011-09-29,9
13005,568789,2011-09-29 09:37:00,2011-09-29,9
13006,568790,2011-09-29 09:44:00,2011-09-29,9
13007,568791,2011-09-29 09:51:00,2011-09-29,9
13008,568792,2011-09-29 09:53:00,2011-09-29,9
13009,568793,2011-09-29 09:55:00,2011-09-29,9
13010,568794,2011-09-29 10:10:00,2011-09-29,10
13011,568795,2011-09-29 10:19:00,2011-09-29,10
13012,568797,2011-09-29 10:22:00,2011-09-29,10
13013,568798,2011-09-29 10:23:00,2011-09-29,10
13014,568800,2011-09-29 10:45:00,2011-09-29,10
13015,568801,2011-09-29 10:46:00,2011-09-29,10
13016,568802,2011-09-29 10:49:00,2011-09-29,10
13017,568803,2011-09-29 10:50:00,2011-09-29,10
13018,568804,2011-09-29 10:52:00,2011-09-29,10
13019,568805,2011-09-29 10:55:00,2011-09-29,10
13020,568819,2011-09-29 11:29:00,2011-09-29,11
13021,568828,2011-09-29 11:31:00,2011-09-29,11
13022,568829,2011-09-29 11:33:00,2011-09-29,11
13023,568831,2011-09-29 11:35:00,2011-09-29,11
13024,568833,2011-09-29 11:39:00,2011-09-29,11
13025,568868,2011-09-29 12:00:00,2011-09-29,12
13026,568869,2011-09-29 12:01:00,2011-09-29,12
13027,568870,2011-09-29 12:11:00,2011-09-29,12
13028,568872,2011-09-29 12:12:00,2011-09-29,12
13029,568873,2011-09-29 12:15:00,2011-09-29,12
13030,568874,2011-09-29 12:16:00,2011-09-29,12
13031,568875,2011-09-29 12:23:00,2011-09-29,12
13032,568876,2011-09-29 12:24:00,2011-09-29,12
13033,568877,2011-09-29 12:31:00,2011-09-29,12
13034,568878,2011-09-29 12:34:00,2011-09-29,12
13035,568880,2011-09-29 12:39:00,2011-09-29,12
13036,568881,2011-09-29 12:39:00,2011-09-29,12
13037,568882,2011-09-29 12:39:00,2011-09-29,12
13038,568883,2011-09-29 12:43:00,2011-09-29,12
13039,568893,2011-09-29 13:03:00,2011-09-29,13
13040,568894,2011-09-29 13:04:00,2011-09-29,13
13041,568895,2011-09-29 13:11:00,2011-09-29,13
13042,568896,2011-09-29 13:13:00,2011-09-29,13
13043,568897,2011-09-29 13:17:00,2011-09-29,13
13044,568898,2011-09-29 13:17:00,2011-09-29,13
13045,568900,2011-09-29 13:21:00,2011-09-29,13
13046,568901,2011-09-29 13:22:00,2011-09-29,13
13047,568902,2011-09-29 13:23:00,2011-09-29,13
13048,568904,2011-09-29 13:29:00,2011-09-29,13
13049,568905,2011-09-29 13:30:00,2011-09-29,13
13050,568906,2011-09-29 13:31:00,2011-09-29,13
13051,568907,2011-09-29 13:35:00,2011-09-29,13
13052,568908,2011-09-29 13:38:00,2011-09-29,13
13053,568909,2011-09-29 13:38:00,2011-09-29,13
13054,568910,2011-09-29 13:39:00,2011-09-29,13
13055,568912,2011-09-29 13:45:00,2011-09-29,13
13056,568913,2011-09-29 13:45:00,2011-09-29,13
13057,568915,2011-09-29 13:56:00,2011-09-29,13
13058,568916,2011-09-29 14:08:00,2011-09-29,14
13059,568917,2011-09-29 14:11:00,2011-09-29,14
13060,568918,2011-09-29 14:12:00,2011-09-29,14
13061,568919,2011-09-29 14:38:00,2011-09-29,14
13062,568921,2011-09-29 14:40:00,2011-09-29,14
13063,568938,2011-09-29 14:46:00,2011-09-29,14
13064,568943,2011-09-29 14:50:00,2011-09-29,14
13065,568944,2011-09-29 14:50:00,2011-09-29,14
13066,568945,2011-09-29 14:52:00,2011-09-29,14
13067,568947,2011-09-29 15:04:00,2011-09-29,15
13068,568950,2011-09-29 15:25:00,2011-09-29,15
13069,568951,2011-09-29 15:26:00,2011-09-29,15
13070,568952,2011-09-29 15:29:00,2011-09-29,15
13071,568953,2011-09-29 15:31:00,2011-09-29,15
13072,568954,2011-09-29 15:32:00,2011-09-29,15
13073,568955,2011-09-29 15:40:00,2011-09-29,15
13074,568966,2011-09-29 15:52:00,2011-09-29,15
13075,568984,2011-09-29 15:57:00,2011-09-29,15
13076,568987,2011-09-29 15:58:00,2011-09-29,15
13077,568988,2011-09-29 16:38:00,2011-09-29,16
13078,568989,2011-09-29 16:41:00,2011-09-29,16
13079,568990,2011-09-29 16:42:00,2011-09-29,16
13080,568991,2011-09-29 16:44:00,2011-09-29,16
13081,568992,2011-09-29 16:48:00,2011-09-29,16
13082,568993,2011-09-29 16:51:00,2011-09-29,16
13083,568994,2011-09-29 16:52:00,2011-09-29,16
13084,568995,2011-09-29 16:53:00,2011-09-29,16
13085,568996,2011-09-29 17:16:00,2011-09-29,17
13086,568997,2011-09-29 17:27:00,2011-09-29,17
13087,568998,2011-09-29 17:33:00,2011-09-29,17
13088,568999,2011-09-29 17:34:00,2011-09-29,17
13089,569000,2011-09-29 17:36:00,2011-09-29,17
13090,569001,2011-09-29 17:52:00,2011-09-29,17
13091,569002,2011-09-29 17:53:00,2011-09-29,17
13092,569003,2011-09-29 18:13:00,2011-09-29,18
13093,569004,2011-09-29 18:18:00,2011-09-29,18
13094,569005,2011-09-29 18:30:00,2011-09-29,18
13095,569006,2011-09-29 18:30:00,2011-09-29,18
13096,569007,2011-09-29 18:51:00,2011-09-29,18
13097,569008,2011-09-29 18:53:00,2011-09-29,18
13098,569009,2011-09-29 19:30:00,2011-09-29,19
13099,569010,2011-09-30 07:36:00,2011-09-30,7
13100,569011,2011-09-30 08:14:00,2011-09-30,8
13101,569012,2011-09-30 08:18:00,2011-09-30,8
13102,569013,2011-09-30 08:19:00,2011-09-30,8
13103,569014,2011-09-30 09:05:00,2011-09-30,9
13104,569015,2011-09-30 09:20:00,2011-09-30,9
13105,569016,2011-09-30 09:20:00,2011-09-30,9
13106,569017,2011-09-30 09:22:00,2011-09-30,9
13107,569018,2011-09-30 09:25:00,2011-09-30,9
13108,569019,2011-09-30 09:38:00,2011-09-30,9
13109,569020,2011-09-30 09:39:00,2011-09-30,9
13110,569021,2011-09-30 09:40:00,2011-09-30,9
13111,569022,2011-09-30 09:45:00,2011-09-30,9
13112,569024,2011-09-30 10:04:00,2011-09-30,10
13113,569025,2011-09-30 10:08:00,2011-09-30,10
13114,569026,2011-09-30 10:18:00,2011-09-30,10
13115,569027,2011-09-30 10:19:00,2011-09-30,10
13116,569028,2011-09-30 10:20:00,2011-09-30,10
13117,569029,2011-09-30 10:25:00,2011-09-30,10
13118,569030,2011-09-30 10:27:00,2011-09-30,10
13119,569033,2011-09-30 10:40:00,2011-09-30,10
13120,569035,2011-09-30 10:44:00,2011-09-30,10
13121,569036,2011-09-30 10:44:00,2011-09-30,10
13122,569037,2011-09-30 10:45:00,2011-09-30,10
13123,569046,2011-09-30 10:48:00,2011-09-30,10
13124,569060,2011-09-30 10:52:00,2011-09-30,10
13125,569077,2011-09-30 11:18:00,2011-09-30,11
13126,569078,2011-09-30 11:41:00,2011-09-30,11
13127,569079,2011-09-30 11:45:00,2011-09-30,11
13128,569080,2011-09-30 11:46:00,2011-09-30,11
13129,569081,2011-09-30 11:54:00,2011-09-30,11
13130,569082,2011-09-30 11:55:00,2011-09-30,11
13131,569084,2011-09-30 11:56:00,2011-09-30,11
13132,569085,2011-09-30 11:57:00,2011-09-30,11
13133,569086,2011-09-30 11:58:00,2011-09-30,11
13134,569087,2011-09-30 12:03:00,2011-09-30,12
13135,569089,2011-09-30 12:03:00,2011-09-30,12
13136,569097,2011-09-30 12:06:00,2011-09-30,12
13137,569099,2011-09-30 12:12:00,2011-09-30,12
13138,569100,2011-09-30 12:19:00,2011-09-30,12
13139,569101,2011-09-30 12:24:00,2011-09-30,12
13140,569103,2011-09-30 12:30:00,2011-09-30,12
13141,569104,2011-09-30 12:30:00,2011-09-30,12
13142,569105,2011-09-30 12:35:00,2011-09-30,12
13143,569106,2011-09-30 12:36:00,2011-09-30,12
13144,569108,2011-09-30 12:40:00,2011-09-30,12
13145,569110,2011-09-30 12:44:00,2011-09-30,12
13146,569111,2011-09-30 12:45:00,2011-09-30,12
13147,569120,2011-09-30 12:58:00,2011-09-30,12
13148,569122,2011-09-30 13:06:00,2011-09-30,13
13149,569123,2011-09-30 13:09:00,2011-09-30,13
13150,569124,2011-09-30 13:15:00,2011-09-30,13
13151,569125,2011-09-30 13:21:00,2011-09-30,13
13152,569126,2011-09-30 13:28:00,2011-09-30,13
13153,569127,2011-09-30 13:31:00,2011-09-30,13
13154,569129,2011-09-30 13:40:00,2011-09-30,13
13155,569130,2011-09-30 13:46:00,2011-09-30,13
13156,569132,2011-09-30 13:54:00,2011-09-30,13
13157,569133,2011-09-30 14:06:00,2011-09-30,14
13158,569134,2011-09-30 14:07:00,2011-09-30,14
13159,569136,2011-09-30 14:41:00,2011-09-30,14
13160,569139,2011-09-30 14:55:00,2011-09-30,14
13161,569140,2011-09-30 14:59:00,2011-09-30,14
13162,569141,2011-09-30 15:02:00,2011-09-30,15
13163,569142,2011-09-30 15:03:00,2011-09-30,15
13164,569143,2011-09-30 15:04:00,2011-09-30,15
13165,569144,2011-09-30 15:14:00,2011-09-30,15
13166,569145,2011-09-30 15:17:00,2011-09-30,15
13167,569147,2011-09-30 15:33:00,2011-09-30,15
13168,569148,2011-09-30 15:52:00,2011-09-30,15
13169,569203,2011-10-02 10:32:00,2011-10-02,10
13170,569204,2011-10-02 10:43:00,2011-10-02,10
13171,569205,2011-10-02 10:55:00,2011-10-02,10
13172,569206,2011-10-02 10:58:00,2011-10-02,10
13173,569207,2011-10-02 11:04:00,2011-10-02,11
13174,569208,2011-10-02 11:10:00,2011-10-02,11
13175,569209,2011-10-02 11:30:00,2011-10-02,11
13176,569210,2011-10-02 11:41:00,2011-10-02,11
13177,569211,2011-10-02 12:04:00,2011-10-02,12
13178,569212,2011-10-02 12:05:00,2011-10-02,12
13179,569213,2011-10-02 12:11:00,2011-10-02,12
13180,569214,2011-10-02 12:22:00,2011-10-02,12
13181,569215,2011-10-02 12:30:00,2011-10-02,12
13182,569216,2011-10-02 12:41:00,2011-10-02,12
13183,569217,2011-10-02 12:45:00,2011-10-02,12
13184,569218,2011-10-02 12:47:00,2011-10-02,12
13185,569219,2011-10-02 13:01:00,2011-10-02,13
13186,569220,2011-10-02 13:26:00,2011-10-02,13
13187,569221,2011-10-02 13:44:00,2011-10-02,13
13188,569222,2011-10-02 13:46:00,2011-10-02,13
13189,569223,2011-10-02 13:49:00,2011-10-02,13
13190,569224,2011-10-02 14:00:00,2011-10-02,14
13191,569225,2011-10-02 14:25:00,2011-10-02,14
13192,569226,2011-10-02 14:31:00,2011-10-02,14
13193,569227,2011-10-02 14:37:00,2011-10-02,14
13194,569228,2011-10-02 14:47:00,2011-10-02,14
13195,569229,2011-10-02 14:56:00,2011-10-02,14
13196,569230,2011-10-02 15:07:00,2011-10-02,15
13197,569231,2011-10-02 15:18:00,2011-10-02,15
13198,569232,2011-10-02 15:26:00,2011-10-02,15
13199,569234,2011-10-02 15:33:00,2011-10-02,15
13200,569235,2011-10-02 15:35:00,2011-10-02,15
13201,569236,2011-10-02 15:49:00,2011-10-02,15
13202,569238,2011-10-02 15:52:00,2011-10-02,15
13203,569239,2011-10-03 08:30:00,2011-10-03,8
13204,569240,2011-10-03 09:30:00,2011-10-03,9
13205,569241,2011-10-03 09:30:00,2011-10-03,9
13206,569242,2011-10-03 09:34:00,2011-10-03,9
13207,569243,2011-10-03 09:44:00,2011-10-03,9
13208,569244,2011-10-03 09:45:00,2011-10-03,9
13209,569246,2011-10-03 09:57:00,2011-10-03,9
13210,569247,2011-10-03 10:08:00,2011-10-03,10
13211,569248,2011-10-03 10:09:00,2011-10-03,10
13212,569249,2011-10-03 10:15:00,2011-10-03,10
13213,569250,2011-10-03 10:18:00,2011-10-03,10
13214,569252,2011-10-03 10:38:00,2011-10-03,10
13215,569253,2011-10-03 10:55:00,2011-10-03,10
13216,569254,2011-10-03 11:00:00,2011-10-03,11
13217,569255,2011-10-03 11:01:00,2011-10-03,11
13218,569257,2011-10-03 11:24:00,2011-10-03,11
13219,569258,2011-10-03 11:26:00,2011-10-03,11
13220,569261,2011-10-03 11:34:00,2011-10-03,11
13221,569262,2011-10-03 11:36:00,2011-10-03,11
13222,569263,2011-10-03 11:37:00,2011-10-03,11
13223,569302,2011-10-03 12:04:00,2011-10-03,12
13224,569319,2011-10-03 12:17:00,2011-10-03,12
13225,569322,2011-10-03 12:31:00,2011-10-03,12
13226,569323,2011-10-03 12:32:00,2011-10-03,12
13227,569324,2011-10-03 12:32:00,2011-10-03,12
13228,569325,2011-10-03 12:41:00,2011-10-03,12
13229,569326,2011-10-03 12:47:00,2011-10-03,12
13230,569327,2011-10-03 12:47:00,2011-10-03,12
13231,569328,2011-10-03 12:48:00,2011-10-03,12
13232,569329,2011-10-03 13:03:00,2011-10-03,13
13233,569330,2011-10-03 13:31:00,2011-10-03,13
13234,569331,2011-10-03 13:39:00,2011-10-03,13
13235,569332,2011-10-03 13:46:00,2011-10-03,13
13236,569333,2011-10-03 13:49:00,2011-10-03,13
13237,569334,2011-10-03 13:53:00,2011-10-03,13
13238,569336,2011-10-03 14:05:00,2011-10-03,14
13239,569337,2011-10-03 14:09:00,2011-10-03,14
13240,569338,2011-10-03 14:18:00,2011-10-03,14
13241,569339,2011-10-03 14:18:00,2011-10-03,14
13242,569340,2011-10-03 14:19:00,2011-10-03,14
13243,569342,2011-10-03 14:20:00,2011-10-03,14
13244,569343,2011-10-03 14:34:00,2011-10-03,14
13245,569357,2011-10-03 14:52:00,2011-10-03,14
13246,569358,2011-10-03 14:53:00,2011-10-03,14
13247,569359,2011-10-03 14:55:00,2011-10-03,14
13248,569360,2011-10-03 14:59:00,2011-10-03,14
13249,569361,2011-10-03 14:59:00,2011-10-03,14
13250,569362,2011-10-03 15:06:00,2011-10-03,15
13251,569363,2011-10-03 15:08:00,2011-10-03,15
13252,569364,2011-10-03 15:10:00,2011-10-03,15
13253,569365,2011-10-03 15:24:00,2011-10-03,15
13254,569366,2011-10-03 15:26:00,2011-10-03,15
13255,569367,2011-10-03 15:28:00,2011-10-03,15
13256,569368,2011-10-03 15:29:00,2011-10-03,15
13257,569369,2011-10-03 15:32:00,2011-10-03,15
13258,569371,2011-10-03 15:52:00,2011-10-03,15
13259,569373,2011-10-03 16:12:00,2011-10-03,16
13260,569382,2011-10-03 16:44:00,2011-10-03,16
13261,569383,2011-10-03 16:46:00,2011-10-03,16
13262,569384,2011-10-03 16:47:00,2011-10-03,16
13263,569385,2011-10-03 16:48:00,2011-10-03,16
13264,569386,2011-10-03 16:48:00,2011-10-03,16
13265,569388,2011-10-03 16:50:00,2011-10-03,16
13266,569389,2011-10-03 16:51:00,2011-10-03,16
13267,569396,2011-10-03 17:48:00,2011-10-03,17
13268,569397,2011-10-04 08:26:00,2011-10-04,8
13269,569398,2011-10-04 08:27:00,2011-10-04,8
13270,569399,2011-10-04 08:29:00,2011-10-04,8
13271,569400,2011-10-04 08:30:00,2011-10-04,8
13272,569401,2011-10-04 08:56:00,2011-10-04,8
13273,569402,2011-10-04 09:00:00,2011-10-04,9
13274,569403,2011-10-04 09:02:00,2011-10-04,9
13275,569404,2011-10-04 09:03:00,2011-10-04,9
13276,569405,2011-10-04 09:05:00,2011-10-04,9
13277,569406,2011-10-04 09:09:00,2011-10-04,9
13278,569407,2011-10-04 09:12:00,2011-10-04,9
13279,569408,2011-10-04 09:26:00,2011-10-04,9
13280,569409,2011-10-04 09:38:00,2011-10-04,9
13281,569411,2011-10-04 09:49:00,2011-10-04,9
13282,569412,2011-10-04 09:51:00,2011-10-04,9
13283,569413,2011-10-04 09:51:00,2011-10-04,9
13284,569416,2011-10-04 10:15:00,2011-10-04,10
13285,569417,2011-10-04 10:29:00,2011-10-04,10
13286,569418,2011-10-04 10:30:00,2011-10-04,10
13287,569419,2011-10-04 10:31:00,2011-10-04,10
13288,569420,2011-10-04 10:33:00,2011-10-04,10
13289,569423,2011-10-04 10:42:00,2011-10-04,10
13290,569424,2011-10-04 10:49:00,2011-10-04,10
13291,569457,2011-10-04 11:29:00,2011-10-04,11
13292,569459,2011-10-04 11:33:00,2011-10-04,11
13293,569460,2011-10-04 11:33:00,2011-10-04,11
13294,569461,2011-10-04 11:36:00,2011-10-04,11
13295,569462,2011-10-04 11:36:00,2011-10-04,11
13296,569467,2011-10-04 11:44:00,2011-10-04,11
13297,569468,2011-10-04 11:56:00,2011-10-04,11
13298,569469,2011-10-04 12:22:00,2011-10-04,12
13299,569470,2011-10-04 12:25:00,2011-10-04,12
13300,569471,2011-10-04 12:38:00,2011-10-04,12
13301,569472,2011-10-04 12:38:00,2011-10-04,12
13302,569474,2011-10-04 12:39:00,2011-10-04,12
