customer_key,customer_id,country_key,country_name,valid_from,valid_to,current_flag
3360,16906,36,United Kingdom,2011-04-05 12:30:00,,True
3361,16907,36,United Kingdom,2010-12-09 16:52:00,,True
3362,16909,36,United Kingdom,2011-09-28 16:45:00,,True
3363,16910,36,United Kingdom,2011-09-09 14:14:00,,True
3364,16912,36,United Kingdom,2011-01-20 15:42:00,,True
3365,16913,36,United Kingdom,2011-02-22 12:56:00,,True
3366,16914,36,United Kingdom,2011-11-03 15:27:00,,True
3367,16915,36,United Kingdom,2011-03-01 09:52:00,,True
3368,16916,36,United Kingdom,2010-12-02 13:14:00,,True
3369,16917,36,United Kingdom,2011-03-08 11:55:00,,True
3370,16918,36,United Kingdom,2011-01-26 17:37:00,,True
3371,16919,36,United Kingdom,2010-12-06 12:52:00,,True
3372,16921,36,United Kingdom,2011-10-09 16:22:00,,True
3373,16923,36,United Kingdom,2010-12-12 11:06:00,,True
3374,16924,36,United Kingdom,2011-09-16 12:54:00,,True
3375,16926,36,United Kingdom,2010-12-03 13:42:00,,True
3376,16927,36,United Kingdom,2010-12-13 11:57:00,,True
3377,16928,36,United Kingdom,2010-12-01 15:21:00,,True
3378,16929,36,United Kingdom,2011-07-07 12:39:00,,True
3379,16930,36,United Kingdom,2011-10-02 14:25:00,,True
3380,16931,36,United Kingdom,2010-12-05 11:40:00,,True
3381,16932,36,United Kingdom,2011-10-17 14:12:00,,True
3382,16933,36,United Kingdom,2011-04-14 13:33:00,,True
3383,16934,36,United Kingdom,2011-10-16 12:25:00,,True
3384,16936,36,United Kingdom,2011-11-14 11:04:00,,True
3385,16938,36,United Kingdom,2011-02-04 09:34:00,,True
3386,16940,36,United Kingdom,2011-02-23 12:27:00,,True
3387,16942,36,United Kingdom,2011-04-26 11:59:00,,True
3388,16943,36,United Kingdom,2011-01-25 14:00:00,,True
3389,16945,36,United Kingdom,2010-12-16 17:49:00,,True
3390,16947,36,United Kingdom,2011-04-18 09:38:00,,True
3391,16948,36,United Kingdom,2011-01-18 10:58:00,,True
3392,16949,36,United Kingdom,2011-01-27 12:11:00,,True
3393,16950,36,United Kingdom,2010-12-07 15:20:00,,True
3394,16951,36,United Kingdom,2011-02-08 14:58:00,,True
3395,16952,36,United Kingdom,2011-08-22 12:58:00,,True
3396,16953,36,United Kingdom,2011-11-09 15:54:00,,True
3397,16954,36,United Kingdom,2010-12-15 10:41:00,,True
3398,16955,36,United Kingdom,2010-12-01 13:31:00,,True
3399,16956,36,United Kingdom,2011-11-22 08:56:00,,True
3400,16957,36,United Kingdom,2011-03-03 09:25:00,,True
3401,16959,36,United Kingdom,2011-09-13 15:03:00,,True
3402,16960,36,United Kingdom,2011-04-01 11:54:00,,True
3403,16961,36,United Kingdom,2011-08-15 13:46:00,,True
3404,16963,36,United Kingdom,2011-06-05 13:48:00,,True
3405,16965,36,United Kingdom,2011-04-27 12:08:00,,True
3406,16966,36,United Kingdom,2011-04-13 14:17:00,,True
3407,16967,36,United Kingdom,2011-06-03 14:24:00,,True
3408,16968,36,United Kingdom,2011-08-24 10:51:00,,True
3409,16969,36,United Kingdom,2011-06-01 12:10:00,,True
3410,16971,36,United Kingdom,2011-11-01 15:06:00,,True
3411,16976,36,United Kingdom,2011-03-17 16:33:00,,True
3412,16978,36,United Kingdom,2011-09-23 12:50:00,,True
3413,16979,36,United Kingdom,2011-02-15 09:20:00,,True
3414,16980,36,United Kingdom,2011-02-21 12:58:00,,True
3415,16982,36,United Kingdom,2011-10-10 12:28:00,,True
3416,16983,36,United Kingdom,2010-12-05 12:34:00,,True
3417,16984,36,United Kingdom,2011-08-01 17:37:00,,True
3418,16985,36,United Kingdom,2010-12-16 10:38:00,,True
3419,16986,36,United Kingdom,2011-11-09 15:52:00,,True
3420,16987,36,United Kingdom,2011-05-18 15:55:00,,True
3421,16988,36,United Kingdom,2011-12-04 16:02:00,,True
3422,16989,36,United Kingdom,2011-07-12 09:11:00,,True
3423,16990,36,United Kingdom,2011-05-05 08:30:00,,True
3424,16992,36,United Kingdom,2011-02-28 10:37:00,,True
3425,16996,36,United Kingdom,2010-12-21 13:22:00,,True
3426,16997,36,United Kingdom,2011-01-18 11:51:00,,True
3427,16998,36,United Kingdom,2011-02-08 15:42:00,,True
3428,16999,36,United Kingdom,2011-09-26 15:43:00,,True
3429,17001,36,United Kingdom,2010-12-16 09:35:00,,True
3430,17002,36,United Kingdom,2011-02-22 11:46:00,,True
3431,17004,36,United Kingdom,2011-09-08 12:16:00,,True
3432,17006,36,United Kingdom,2011-09-25 12:15:00,,True
3433,17007,36,United Kingdom,2010-12-17 13:57:00,,True
3434,17010,36,United Kingdom,2011-11-21 14:49:00,,True
3435,17011,36,United Kingdom,2011-11-09 13:30:00,,True
3436,17014,36,United Kingdom,2011-10-04 11:36:00,,True
3437,17015,36,United Kingdom,2011-06-07 13:19:00,,True
3438,17017,36,United Kingdom,2010-12-02 10:17:00,,True
3439,17018,36,United Kingdom,2011-01-18 08:46:00,,True
3440,17019,36,United Kingdom,2010-12-06 12:55:00,,True
3441,17022,36,United Kingdom,2011-11-08 17:09:00,,True
3442,17024,36,United Kingdom,2011-07-05 09:31:00,,True
3443,17025,36,United Kingdom,2010-12-01 15:45:00,,True
3444,17026,36,United Kingdom,2010-12-05 12:47:00,,True
3445,17027,36,United Kingdom,2011-01-26 14:19:00,,True
3446,17029,36,United Kingdom,2011-04-17 10:57:00,,True
3447,17030,36,United Kingdom,2011-10-07 08:49:00,,True
3448,17031,36,United Kingdom,2011-07-08 09:38:00,,True
3449,17033,36,United Kingdom,2010-12-15 13:21:00,,True
3450,17034,36,United Kingdom,2011-02-25 10:10:00,,True
3451,17035,36,United Kingdom,2011-02-01 12:27:00,,True
3452,17037,36,United Kingdom,2011-09-13 12:49:00,,True
3453,17038,36,United Kingdom,2011-11-09 13:50:00,,True
3454,17040,36,United Kingdom,2011-07-25 10:19:00,,True
3455,17041,36,United Kingdom,2010-12-14 11:43:00,,True
3456,17042,36,United Kingdom,2011-04-06 14:53:00,,True
3457,17043,36,United Kingdom,2011-03-18 14:53:00,,True
3458,17044,36,United Kingdom,2011-11-14 14:28:00,,True
3459,17045,36,United Kingdom,2011-04-06 12:08:00,,True
3460,17046,36,United Kingdom,2011-07-05 14:24:00,,True
3461,17047,36,United Kingdom,2011-05-18 16:50:00,,True
3462,17048,36,United Kingdom,2011-01-12 16:51:00,,True
3463,17049,36,United Kingdom,2011-03-09 08:33:00,,True
3464,17050,36,United Kingdom,2011-02-13 12:41:00,,True
3465,17051,36,United Kingdom,2011-05-29 14:13:00,,True
3466,17052,36,United Kingdom,2011-11-11 14:50:00,,True
3467,17053,36,United Kingdom,2011-08-01 10:23:00,,True
3468,17054,36,United Kingdom,2011-04-08 13:14:00,,True
3469,17058,36,United Kingdom,2011-04-14 09:18:00,,True
3470,17059,36,United Kingdom,2010-12-05 12:35:00,,True
3471,17060,36,United Kingdom,2011-03-18 13:27:00,,True
3472,17061,36,United Kingdom,2011-04-21 13:29:00,,True
3473,17062,36,United Kingdom,2010-12-05 11:59:00,,True
3474,17063,36,United Kingdom,2011-02-23 13:44:00,,True
3475,17064,36,United Kingdom,2011-01-16 16:10:00,,True
3476,17068,36,United Kingdom,2010-12-06 13:58:00,,True
3477,17069,36,United Kingdom,2010-12-01 16:49:00,,True
3478,17070,36,United Kingdom,2011-08-17 17:01:00,,True
3479,17071,36,United Kingdom,2011-02-03 08:18:00,,True
3480,17073,36,United Kingdom,2011-08-22 14:37:00,,True
3481,17075,36,United Kingdom,2011-01-26 13:20:00,,True
3482,17076,36,United Kingdom,2010-12-10 10:08:00,,True
3483,17078,36,United Kingdom,2011-11-03 18:49:00,,True
3484,17079,36,United Kingdom,2011-09-22 15:34:00,,True
3485,17080,36,United Kingdom,2011-03-15 12:05:00,,True
3486,17081,36,United Kingdom,2011-10-24 13:08:00,,True
3487,17082,36,United Kingdom,2011-01-25 14:36:00,,True
3488,17083,36,United Kingdom,2011-02-09 11:38:00,,True
3489,17084,36,United Kingdom,2011-11-04 14:49:00,,True
3490,17085,36,United Kingdom,2010-12-12 12:24:00,,True
3491,17086,36,United Kingdom,2011-10-07 11:22:00,,True
3492,17088,36,United Kingdom,2011-03-31 09:48:00,,True
3493,17090,36,United Kingdom,2010-12-20 13:52:00,,True
3494,17091,36,United Kingdom,2010-12-07 09:55:00,,True
3495,17092,36,United Kingdom,2011-03-07 14:51:00,,True
3496,17094,36,United Kingdom,2011-01-21 13:09:00,,True
3497,17095,36,United Kingdom,2011-01-09 11:05:00,,True
3498,17096,36,United Kingdom,2011-03-23 12:05:00,,True
3499,17097,31,Spain,2010-12-09 14:55:00,,True
3500,17100,36,United Kingdom,2011-11-21 16:36:00,,True
3501,17101,36,United Kingdom,2011-06-14 14:49:00,,True
3502,17102,36,United Kingdom,2011-03-23 10:08:00,,True
3503,17105,36,United Kingdom,2011-02-06 14:46:00,,True
3504,17107,36,United Kingdom,2011-03-06 15:17:00,,True
3505,17109,36,United Kingdom,2011-04-21 15:46:00,,True
3506,17110,36,United Kingdom,2011-06-27 12:58:00,,True
3507,17111,36,United Kingdom,2011-10-23 15:59:00,,True
3508,17114,36,United Kingdom,2011-01-09 11:39:00,,True
3509,17115,36,United Kingdom,2011-04-20 14:46:00,,True
3510,17117,36,United Kingdom,2011-02-24 13:54:00,,True
3511,17118,36,United Kingdom,2011-01-26 12:19:00,,True
3512,17119,36,United Kingdom,2011-10-11 11:03:00,,True
3513,17120,36,United Kingdom,2011-04-20 15:21:00,,True
3514,17122,36,United Kingdom,2011-08-12 14:33:00,,True
3515,17123,36,United Kingdom,2011-07-01 10:47:00,,True
3516,17124,36,United Kingdom,2011-06-07 14:02:00,,True
3517,17125,36,United Kingdom,2011-10-20 14:41:00,,True
3518,17126,36,United Kingdom,2010-12-12 11:26:00,,True
3519,17128,36,United Kingdom,2011-01-09 12:02:00,,True
3520,17131,36,United Kingdom,2011-09-25 12:42:00,,True
3521,17133,36,United Kingdom,2011-03-18 13:47:00,,True
3522,17134,36,United Kingdom,2011-03-20 11:56:00,,True
3523,17135,36,United Kingdom,2010-12-03 09:31:00,,True
3524,17138,36,United Kingdom,2011-03-09 11:54:00,,True
3525,17139,36,United Kingdom,2011-02-24 09:32:00,,True
3526,17140,36,United Kingdom,2011-04-06 13:33:00,,True
3527,17142,36,United Kingdom,2011-04-14 18:22:00,,True
3528,17144,36,United Kingdom,2011-09-16 12:50:00,,True
3529,17146,36,United Kingdom,2010-12-16 12:20:00,,True
3530,17147,36,United Kingdom,2011-02-01 09:36:00,,True
3531,17148,36,United Kingdom,2011-10-19 09:59:00,,True
3532,17152,36,United Kingdom,2011-03-21 16:20:00,,True
3533,17153,36,United Kingdom,2011-11-15 13:42:00,,True
3534,17154,36,United Kingdom,2011-09-25 13:42:00,,True
3535,17155,36,United Kingdom,2011-06-15 10:22:00,,True
3536,17157,36,United Kingdom,2011-06-16 15:08:00,,True
3537,17158,36,United Kingdom,2010-12-14 13:03:00,,True
3538,17159,36,United Kingdom,2011-06-21 09:49:00,,True
3539,17160,36,United Kingdom,2011-04-12 12:00:00,,True
3540,17162,36,United Kingdom,2011-02-07 12:27:00,,True
3541,17163,36,United Kingdom,2011-09-22 15:54:00,,True
3542,17164,36,United Kingdom,2011-03-11 14:26:00,,True
3543,17165,36,United Kingdom,2011-02-28 16:39:00,,True
3544,17166,36,United Kingdom,2011-05-20 08:18:00,,True
3545,17169,36,United Kingdom,2011-06-09 13:16:00,,True
3546,17171,36,United Kingdom,2011-02-23 16:37:00,,True
3547,17172,36,United Kingdom,2011-09-22 09:36:00,,True
3548,17173,36,United Kingdom,2011-07-31 15:26:00,,True
3549,17174,36,United Kingdom,2011-05-06 11:47:00,,True
3550,17175,36,United Kingdom,2011-02-16 14:56:00,,True
3551,17176,36,United Kingdom,2011-05-22 12:41:00,,True
3552,17179,36,United Kingdom,2010-12-13 14:24:00,,True
3553,17180,36,United Kingdom,2011-01-27 18:05:00,,True
3554,17181,36,United Kingdom,2010-12-01 12:38:00,,True
3555,17183,36,United Kingdom,2011-08-26 15:25:00,,True
3556,17186,36,United Kingdom,2011-10-10 12:52:00,,True
3557,17187,36,United Kingdom,2011-04-27 12:39:00,,True
3558,17188,36,United Kingdom,2010-12-12 12:56:00,,True
3559,17189,36,United Kingdom,2010-12-15 17:28:00,,True
3560,17190,36,United Kingdom,2011-05-16 15:29:00,,True
3561,17191,36,United Kingdom,2010-12-06 14:36:00,,True
3562,17193,36,United Kingdom,2011-06-16 10:04:00,,True
3563,17194,36,United Kingdom,2010-12-14 12:06:00,,True
3564,17197,36,United Kingdom,2011-11-10 10:32:00,,True
3565,17198,36,United Kingdom,2010-12-03 14:54:00,,True
3566,17201,36,United Kingdom,2011-10-17 11:55:00,,True
3567,17203,36,United Kingdom,2011-10-10 14:37:00,,True
3568,17204,36,United Kingdom,2011-03-21 12:42:00,,True
3569,17205,36,United Kingdom,2011-10-17 12:46:00,,True
3570,17206,36,United Kingdom,2011-10-17 13:25:00,,True
3571,17211,36,United Kingdom,2010-12-05 12:44:00,,True
3572,17212,36,United Kingdom,2011-03-31 19:42:00,,True
3573,17213,36,United Kingdom,2010-12-08 13:03:00,,True
3574,17214,36,United Kingdom,2010-12-15 15:14:00,,True
3575,17217,36,United Kingdom,2011-04-19 17:19:00,,True
3576,17218,36,United Kingdom,2010-12-06 15:25:00,,True
3577,17219,36,United Kingdom,2011-11-08 11:25:00,,True
3578,17220,36,United Kingdom,2010-12-10 14:54:00,,True
3579,17221,36,United Kingdom,2011-11-03 17:39:00,,True
3580,17222,36,United Kingdom,2011-10-05 13:58:00,,True
3581,17223,36,United Kingdom,2010-12-06 14:08:00,,True
3582,17226,36,United Kingdom,2011-02-04 11:52:00,,True
3583,17227,36,United Kingdom,2010-12-06 11:16:00,,True
3584,17228,36,United Kingdom,2010-12-02 16:00:00,,True
3585,17229,36,United Kingdom,2011-07-20 12:38:00,,True
3586,17230,36,United Kingdom,2010-12-15 11:22:00,,True
3587,17231,36,United Kingdom,2010-12-13 14:16:00,,True
3588,17232,36,United Kingdom,2011-11-25 12:24:00,,True
3589,17233,36,United Kingdom,2011-11-04 14:06:00,,True
3590,17234,36,United Kingdom,2011-06-10 11:20:00,,True
3591,17235,36,United Kingdom,2010-12-02 13:38:00,,True
3592,17236,36,United Kingdom,2010-12-12 11:49:00,,True
3593,17237,36,United Kingdom,2011-11-17 12:55:00,,True
3594,17238,36,United Kingdom,2010-12-03 15:05:00,,True
3595,17239,36,United Kingdom,2011-01-31 09:41:00,,True
3596,17242,36,United Kingdom,2011-06-12 13:04:00,,True
3597,17243,36,United Kingdom,2010-12-05 10:03:00,,True
3598,17244,36,United Kingdom,2011-10-17 15:19:00,,True
3599,17245,36,United Kingdom,2011-05-19 10:43:00,,True
3600,17247,36,United Kingdom,2011-11-24 15:21:00,,True
3601,17248,36,United Kingdom,2011-08-11 13:34:00,,True
3602,17250,36,United Kingdom,2011-03-23 16:45:00,,True
3603,17251,36,United Kingdom,2010-12-12 11:06:00,,True
3604,17252,36,United Kingdom,2011-06-06 16:41:00,,True
3605,17253,36,United Kingdom,2011-11-21 12:59:00,,True
3606,17254,36,United Kingdom,2011-11-24 14:09:00,,True
3607,17255,36,United Kingdom,2011-02-13 15:18:00,,True
3608,17256,36,United Kingdom,2011-01-31 14:53:00,,True
3609,17259,36,United Kingdom,2010-12-06 12:55:00,,True
3610,17262,36,United Kingdom,2010-12-08 13:30:00,,True
3611,17263,36,United Kingdom,2011-05-15 14:32:00,,True
3612,17265,36,United Kingdom,2011-06-12 12:00:00,,True
3613,17266,36,United Kingdom,2011-07-15 11:57:00,,True
3614,17267,36,United Kingdom,2011-08-04 17:19:00,,True
3615,17268,36,United Kingdom,2011-04-08 13:20:00,,True
3616,17272,36,United Kingdom,2011-03-22 12:05:00,,True
3617,17274,36,United Kingdom,2011-11-04 13:16:00,,True
3618,17277,36,United Kingdom,2011-01-21 12:37:00,,True
3619,17278,36,United Kingdom,2011-04-12 13:10:00,,True
3620,17279,36,United Kingdom,2011-10-13 11:58:00,,True
3621,17282,36,United Kingdom,2011-02-13 11:36:00,,True
3622,17284,36,United Kingdom,2011-01-07 14:31:00,,True
3623,17286,36,United Kingdom,2011-11-18 12:47:00,,True
3624,17287,36,United Kingdom,2010-12-02 12:22:00,,True
3625,17288,36,United Kingdom,2010-12-16 13:33:00,,True
3626,17289,36,United Kingdom,2011-06-12 13:51:00,,True
3627,17290,36,United Kingdom,2011-11-23 15:53:00,,True
3628,17291,36,United Kingdom,2011-02-04 13:04:00,,True
3629,17293,36,United Kingdom,2010-12-13 14:55:00,,True
3630,17295,36,United Kingdom,2011-10-06 12:22:00,,True
3631,17297,36,United Kingdom,2011-11-22 14:43:00,,True
3632,17298,36,United Kingdom,2011-08-07 12:21:00,,True
3633,17299,36,United Kingdom,2011-06-19 16:04:00,,True
3634,17301,36,United Kingdom,2011-11-18 13:43:00,,True
3635,17302,36,United Kingdom,2011-02-07 10:14:00,,True
3636,17303,36,United Kingdom,2010-12-13 13:32:00,,True
3637,17306,36,United Kingdom,2010-12-21 13:34:00,,True
3638,17309,36,United Kingdom,2011-09-05 15:20:00,,True
3639,17311,36,United Kingdom,2011-01-27 10:56:00,,True
3640,17312,36,United Kingdom,2011-07-03 13:12:00,,True
3641,17313,36,United Kingdom,2011-11-08 15:45:00,,True
3642,17314,36,United Kingdom,2011-01-31 11:25:00,,True
3643,17315,36,United Kingdom,2010-12-17 12:24:00,,True
3644,17317,36,United Kingdom,2011-09-11 12:45:00,,True
3645,17320,36,United Kingdom,2010-12-06 15:38:00,,True
3646,17321,36,United Kingdom,2011-10-03 11:34:00,,True
3647,17323,36,United Kingdom,2011-02-20 14:38:00,,True
3648,17324,36,United Kingdom,2010-12-08 12:45:00,,True
3649,17325,36,United Kingdom,2011-03-04 13:09:00,,True
3650,17329,36,United Kingdom,2011-01-28 15:29:00,,True
3651,17330,36,United Kingdom,2011-10-03 11:26:00,,True
3652,17331,36,United Kingdom,2011-08-08 11:55:00,,True
3653,17333,36,United Kingdom,2011-09-15 10:11:00,,True
3654,17334,36,United Kingdom,2011-02-04 09:03:00,,True
3655,17337,36,United Kingdom,2011-02-02 17:06:00,,True
3656,17338,36,United Kingdom,2010-12-13 12:57:00,,True
3657,17339,36,United Kingdom,2010-12-09 14:44:00,,True
3658,17340,36,United Kingdom,2010-12-08 15:56:00,,True
3659,17341,36,United Kingdom,2010-12-08 12:46:00,,True
3660,17343,36,United Kingdom,2010-12-19 15:07:00,,True
3661,17344,36,United Kingdom,2011-10-24 12:56:00,,True
3662,17345,36,United Kingdom,2011-05-27 12:26:00,,True
3663,17346,36,United Kingdom,2010-12-01 14:34:00,,True
3664,17347,36,United Kingdom,2011-09-14 13:12:00,,True
3665,17348,36,United Kingdom,2011-02-15 10:49:00,,True
3666,17349,36,United Kingdom,2011-06-13 14:29:00,,True
3667,17350,36,United Kingdom,2011-10-19 16:05:00,,True
3668,17351,36,United Kingdom,2011-03-11 16:05:00,,True
3669,17353,36,United Kingdom,2011-07-08 16:17:00,,True
3670,17354,36,United Kingdom,2011-10-20 10:34:00,,True
3671,17356,36,United Kingdom,2011-02-01 11:07:00,,True
3672,17357,36,United Kingdom,2011-11-15 16:29:00,,True
3673,17358,36,United Kingdom,2010-12-19 14:16:00,,True
3674,17359,36,United Kingdom,2011-11-28 14:37:00,,True
3675,17360,36,United Kingdom,2011-06-08 17:09:00,,True
3676,17361,36,United Kingdom,2011-02-21 09:55:00,,True
3677,17362,36,United Kingdom,2011-02-03 10:26:00,,True
3678,17364,36,United Kingdom,2011-01-12 16:57:00,,True
3679,17365,36,United Kingdom,2011-01-11 12:11:00,,True
3680,17367,36,United Kingdom,2011-04-15 14:21:00,,True
3681,17368,36,United Kingdom,2011-01-06 11:57:00,,True
3682,17370,36,United Kingdom,2011-06-23 11:50:00,,True
3683,17371,36,United Kingdom,2010-12-13 15:20:00,,True
3684,17372,36,United Kingdom,2010-12-12 12:00:00,,True
3685,17373,36,United Kingdom,2011-01-31 11:46:00,,True
3686,17374,36,United Kingdom,2011-03-03 12:53:00,,True
3687,17375,36,United Kingdom,2010-12-13 15:16:00,,True
3688,17376,36,United Kingdom,2011-02-01 14:12:00,,True
3689,17377,36,United Kingdom,2010-12-01 12:35:00,,True
3690,17379,36,United Kingdom,2011-11-28 13:56:00,,True
3691,17381,36,United Kingdom,2010-12-02 12:58:00,,True
3692,17382,36,United Kingdom,2011-10-05 13:05:00,,True
3693,17383,36,United Kingdom,2011-12-05 17:36:00,,True
3694,17384,36,United Kingdom,2011-05-04 16:07:00,,True
3695,17385,36,United Kingdom,2011-11-25 11:02:00,,True
3696,17386,36,United Kingdom,2011-06-27 12:11:00,,True
3697,17387,36,United Kingdom,2011-11-06 11:25:00,,True
3698,17388,36,United Kingdom,2011-02-25 12:28:00,,True
3699,17389,36,United Kingdom,2011-01-12 15:48:00,,True
3700,17391,36,United Kingdom,2011-06-28 12:21:00,,True
3701,17392,36,United Kingdom,2010-12-16 19:04:00,,True
3702,17394,36,United Kingdom,2011-05-04 13:22:00,,True
3703,17396,36,United Kingdom,2010-12-03 09:45:00,,True
3704,17397,36,United Kingdom,2011-11-17 13:58:00,,True
3705,17398,36,United Kingdom,2011-03-29 13:04:00,,True
3706,17400,36,United Kingdom,2010-12-21 17:16:00,,True
3707,17402,36,United Kingdom,2010-12-05 13:53:00,,True
3708,17403,36,United Kingdom,2011-11-03 15:18:00,,True
3709,17404,32,Sweden,2010-12-14 13:28:00,,True
3710,17405,36,United Kingdom,2011-07-12 14:17:00,,True
3711,17406,36,United Kingdom,2010-12-08 10:35:00,,True
3712,17408,36,United Kingdom,2011-06-29 12:53:00,,True
3713,17409,36,United Kingdom,2011-04-05 16:42:00,,True
3714,17410,36,United Kingdom,2011-05-08 15:21:00,,True
3715,17411,36,United Kingdom,2011-03-23 13:44:00,,True
3716,17412,36,United Kingdom,2010-12-02 16:29:00,,True
3717,17414,36,United Kingdom,2011-06-08 11:43:00,,True
3718,17415,36,United Kingdom,2011-09-21 12:50:00,,True
3719,17416,36,United Kingdom,2011-03-03 13:45:00,,True
3720,17418,36,United Kingdom,2011-01-20 11:39:00,,True
3721,17419,36,United Kingdom,2010-12-07 15:03:00,,True
3722,17420,36,United Kingdom,2010-12-01 09:56:00,,True
3723,17422,36,United Kingdom,2011-02-16 14:44:00,,True
3724,17423,36,United Kingdom,2011-05-06 09:14:00,,True
3725,17425,36,United Kingdom,2011-10-10 11:37:00,,True
3726,17426,36,United Kingdom,2011-03-02 16:34:00,,True
3727,17427,36,United Kingdom,2011-09-29 11:29:00,,True
3728,17428,36,United Kingdom,2010-12-06 09:37:00,,True
3729,17429,36,United Kingdom,2011-05-05 09:53:00,,True
3730,17430,36,United Kingdom,2010-12-09 13:05:00,,True
3731,17431,36,United Kingdom,2011-01-30 14:36:00,,True
3732,17432,36,United Kingdom,2011-11-02 17:30:00,,True
3733,17433,36,United Kingdom,2011-09-12 14:24:00,,True
3734,17434,36,United Kingdom,2011-09-15 13:54:00,,True
3735,17436,36,United Kingdom,2011-04-27 11:33:00,,True
3736,17438,36,United Kingdom,2011-03-31 10:26:00,,True
3737,17440,36,United Kingdom,2011-04-06 12:05:00,,True
3738,17442,36,United Kingdom,2011-02-22 13:02:00,,True
3739,17443,6,Canada,2011-05-04 10:47:00,,True
3740,17444,6,Canada,2011-06-20 09:04:00,,True
3741,17446,36,United Kingdom,2011-02-02 14:40:00,,True
3742,17447,36,United Kingdom,2011-09-29 10:10:00,,True
3743,17449,36,United Kingdom,2010-12-15 10:57:00,,True
3744,17450,36,United Kingdom,2010-12-07 09:23:00,,True
3745,17451,36,United Kingdom,2011-08-26 11:54:00,,True
3746,17453,36,United Kingdom,2011-10-06 17:02:00,,True
3747,17454,36,United Kingdom,2010-12-15 10:54:00,,True
3748,17455,36,United Kingdom,2011-05-20 12:31:00,,True
3749,17456,36,United Kingdom,2010-12-09 15:23:00,,True
3750,17457,36,United Kingdom,2011-01-04 14:33:00,,True
3751,17458,36,United Kingdom,2011-11-24 13:01:00,,True
3752,17459,36,United Kingdom,2011-10-10 17:00:00,,True
3753,17460,36,United Kingdom,2010-12-01 16:24:00,,True
3754,17461,36,United Kingdom,2011-11-10 12:01:00,,True
3755,17462,36,United Kingdom,2011-02-28 17:01:00,,True
3756,17463,36,United Kingdom,2011-01-30 15:48:00,,True
3757,17464,36,United Kingdom,2011-07-04 13:19:00,,True
3758,17466,36,United Kingdom,2011-09-22 09:16:00,,True
3759,17468,36,United Kingdom,2011-11-25 12:52:00,,True
3760,17469,36,United Kingdom,2011-05-19 08:55:00,,True
3761,17470,36,United Kingdom,2010-12-07 09:57:00,,True
3762,17472,36,United Kingdom,2011-02-13 14:40:00,,True
3763,17475,36,United Kingdom,2011-09-21 14:55:00,,True
3764,17480,36,United Kingdom,2011-09-23 11:39:00,,True
3765,17481,36,United Kingdom,2011-09-07 09:57:00,,True
3766,17483,36,United Kingdom,2011-06-09 19:40:00,,True
3767,17486,36,United Kingdom,2011-03-23 14:00:00,,True
3768,17489,36,United Kingdom,2011-05-11 11:34:00,,True
3769,17490,36,United Kingdom,2011-06-16 09:15:00,,True
3770,17491,36,United Kingdom,2010-12-07 12:18:00,,True
3771,17492,36,United Kingdom,2011-04-05 15:21:00,,True
3772,17495,36,United Kingdom,2011-11-01 12:06:00,,True
3773,17496,36,United Kingdom,2010-12-16 08:39:00,,True
3774,17498,36,United Kingdom,2011-09-25 12:25:00,,True
3775,17499,36,United Kingdom,2011-02-23 09:14:00,,True
3776,17500,36,United Kingdom,2011-11-10 09:08:00,,True
3777,17501,36,United Kingdom,2011-05-03 09:46:00,,True
3778,17502,36,United Kingdom,2011-11-10 16:39:00,,True
3779,17503,36,United Kingdom,2011-11-01 11:12:00,,True
3780,17504,36,United Kingdom,2011-01-21 11:09:00,,True
3781,17505,36,United Kingdom,2011-05-18 09:01:00,,True
3782,17506,36,United Kingdom,2011-09-25 11:39:00,,True
3783,17507,36,United Kingdom,2011-02-03 18:08:00,,True
3784,17508,16,Greece,2011-03-04 08:10:00,,True
3785,17509,36,United Kingdom,2011-10-07 13:14:00,,True
3786,17510,36,United Kingdom,2011-11-15 10:00:00,,True
3787,17511,36,United Kingdom,2010-12-01 10:19:00,,True
3788,17512,36,United Kingdom,2011-02-11 12:22:00,,True
3789,17513,36,United Kingdom,2011-09-28 16:42:00,,True
3790,17514,36,United Kingdom,2011-08-03 15:45:00,,True
3791,17515,36,United Kingdom,2011-01-25 14:33:00,,True
3792,17516,36,United Kingdom,2011-02-27 12:41:00,,True
3793,17517,36,United Kingdom,2011-02-04 11:48:00,,True
3794,17519,36,United Kingdom,2010-12-06 15:18:00,,True
3795,17520,36,United Kingdom,2011-10-17 12:04:00,,True
3796,17521,36,United Kingdom,2011-05-24 15:14:00,,True
3797,17522,36,United Kingdom,2011-05-05 16:31:00,,True
3798,17523,36,United Kingdom,2011-11-20 13:40:00,,True
3799,17524,36,United Kingdom,2010-12-13 14:32:00,,True
3800,17525,36,United Kingdom,2010-12-15 12:05:00,,True
3801,17526,36,United Kingdom,2010-12-09 12:20:00,,True
3802,17527,36,United Kingdom,2011-05-05 13:43:00,,True
3803,17528,36,United Kingdom,2011-09-29 13:04:00,,True
3804,17530,36,United Kingdom,2010-12-09 20:01:00,,True
3805,17531,36,United Kingdom,2011-06-02 19:17:00,,True
3806,17534,36,United Kingdom,2011-10-17 12:47:00,,True
3807,17535,36,United Kingdom,2011-03-04 15:20:00,,True
3808,17536,36,United Kingdom,2011-06-15 13:23:00,,True
3809,17537,36,United Kingdom,2011-02-09 13:37:00,,True
3810,17538,36,United Kingdom,2011-11-14 12:12:00,,True
